Method	MaxD	QC	CNV_Type	CNV_Size	TP	FP	FN	Sensitivity	PPV	FNR	FDR	F1	FMI	JI
LRRsd	500	QCd	Deletions	Medium	3395	62	1871	0.645	0.982	0.355	0.018	0.778	0.796	0.637
LRRsd	500	QCd	Deletions	Large	54	0	31	0.635	1	0.365	0	0.777	0.797	0.635
LRRsd	500	QCd	Deletions	Very Large	43	0	1	0.977	1	0.023	0	0.989	0.989	0.977
LRRsd	500	QCd	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
LRRsd	500	QCd	Duplications	All	9758	761	50805	0.161	0.928	0.839	0.072	0.275	0.387	0.159
LRRsd	500	QCd	Duplications	Small	6084	694	48253	0.112	0.898	0.888	0.102	0.199	0.317	0.111
LRRsd	500	QCd	Duplications	Medium	3310	66	2447	0.575	0.98	0.425	0.02	0.725	0.751	0.568
LRRsd	500	QCd	Duplications	Large	283	1	75	0.791	0.996	0.209	0.004	0.882	0.888	0.788
LRRsd	500	QCd	Duplications	Very Large	77	0	30	0.72	1	0.28	0	0.837	0.848	0.72
LRRsd	500	QCd	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
LRRsd	1000	Raw	All	All	52950	5631	168197	0.239	0.904	0.761	0.096	0.379	0.465	0.233
LRRsd	1000	Raw	All	Small	43585	5431	165193	0.209	0.889	0.791	0.111	0.338	0.431	0.203
LRRsd	1000	Raw	All	Medium	8753	198	2965	0.747	0.978	0.253	0.022	0.847	0.855	0.735
LRRsd	1000	Raw	All	Large	428	2	28	0.939	0.995	0.061	0.005	0.966	0.967	0.934
LRRsd	1000	Raw	All	Very Large	170	0	11	0.939	1	0.061	0	0.969	0.969	0.939
LRRsd	1000	Raw	All	Ultra Large	14	0	0	1	1	0	0	1	1	1
LRRsd	1000	Raw	Deletions	All	32782	2405	127974	0.204	0.932	0.796	0.068	0.335	0.436	0.201
LRRsd	1000	Raw	Deletions	Small	28489	2322	126568	0.184	0.925	0.816	0.075	0.307	0.412	0.181
LRRsd	1000	Raw	Deletions	Medium	4173	83	1394	0.75	0.98	0.25	0.02	0.85	0.857	0.739
LRRsd	1000	Raw	Deletions	Large	63	0	11	0.851	1	0.149	0	0.92	0.923	0.851
LRRsd	1000	Raw	Deletions	Very Large	47	0	1	0.979	1	0.021	0	0.989	0.99	0.979
LRRsd	1000	Raw	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
LRRsd	1000	Raw	Duplications	All	20168	3226	40223	0.334	0.862	0.666	0.138	0.481	0.537	0.317
LRRsd	1000	Raw	Duplications	Small	15096	3109	38625	0.281	0.829	0.719	0.171	0.42	0.483	0.266
LRRsd	1000	Raw	Duplications	Medium	4580	115	1571	0.745	0.976	0.255	0.024	0.845	0.852	0.731
LRRsd	1000	Raw	Duplications	Large	365	2	17	0.955	0.995	0.045	0.005	0.975	0.975	0.951
LRRsd	1000	Raw	Duplications	Very Large	123	0	10	0.925	1	0.075	0	0.961	0.962	0.925
LRRsd	1000	Raw	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
LRRsd	1000	QCd	All	All	23146	1289	211142	0.099	0.947	0.901	0.053	0.179	0.306	0.098
LRRsd	1000	QCd	All	Small	15183	1161	207191	0.068	0.929	0.932	0.071	0.127	0.252	0.068
LRRsd	1000	QCd	All	Medium	7442	126	3861	0.658	0.983	0.342	0.017	0.789	0.805	0.651
LRRsd	1000	QCd	All	Large	383	2	60	0.865	0.995	0.135	0.005	0.925	0.927	0.861
LRRsd	1000	QCd	All	Very Large	124	0	30	0.805	1	0.195	0	0.892	0.897	0.805
LRRsd	1000	QCd	All	Ultra Large	14	0	0	1	1	0	0	1	1	1
LRRsd	1000	QCd	Deletions	All	12118	562	162485	0.069	0.956	0.931	0.044	0.129	0.258	0.069
LRRsd	1000	QCd	Deletions	Small	8308	495	160722	0.049	0.944	0.951	0.056	0.093	0.215	0.049
LRRsd	1000	QCd	Deletions	Medium	3696	67	1743	0.68	0.982	0.32	0.018	0.803	0.817	0.671
LRRsd	1000	QCd	Deletions	Large	60	0	19	0.759	1	0.241	0	0.863	0.871	0.759
LRRsd	1000	QCd	Deletions	Very Large	44	0	1	0.978	1	0.022	0	0.989	0.989	0.978
LRRsd	1000	QCd	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
LRRsd	1000	QCd	Duplications	All	11028	727	48657	0.185	0.938	0.815	0.062	0.309	0.416	0.183
LRRsd	1000	QCd	Duplications	Small	6875	666	46469	0.129	0.912	0.871	0.088	0.226	0.343	0.127
LRRsd	1000	QCd	Duplications	Medium	3746	59	2118	0.639	0.984	0.361	0.016	0.775	0.793	0.632
LRRsd	1000	QCd	Duplications	Large	323	2	41	0.887	0.994	0.113	0.006	0.938	0.939	0.883
LRRsd	1000	QCd	Duplications	Very Large	80	0	29	0.734	1	0.266	0	0.847	0.857	0.734
LRRsd	1000	QCd	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
LRRsd	5000	Raw	All	All	68768	7293	143413	0.324	0.904	0.676	0.096	0.477	0.541	0.313
LRRsd	5000	Raw	All	Small	58336	7106	141311	0.292	0.891	0.708	0.109	0.44	0.51	0.282
LRRsd	5000	Raw	All	Medium	9678	186	2095	0.822	0.981	0.178	0.019	0.895	0.898	0.809
LRRsd	5000	Raw	All	Large	564	0	4	0.993	1	0.007	0	0.996	0.996	0.993
LRRsd	5000	Raw	All	Very Large	176	1	3	0.983	0.994	0.017	0.006	0.989	0.989	0.978
LRRsd	5000	Raw	All	Ultra Large	14	0	0	1	1	0	0	1	1	1
LRRsd	5000	Raw	Deletions	All	41752	3256	111691	0.272	0.928	0.728	0.072	0.421	0.502	0.266
LRRsd	5000	Raw	Deletions	Small	37252	3196	110589	0.252	0.921	0.748	0.079	0.396	0.482	0.247
LRRsd	5000	Raw	Deletions	Medium	4307	60	1099	0.797	0.986	0.203	0.014	0.881	0.886	0.788
LRRsd	5000	Raw	Deletions	Large	133	0	3	0.978	1	0.022	0	0.989	0.989	0.978
LRRsd	5000	Raw	Deletions	Very Large	50	0	0	1	1	0	0	1	1	1
LRRsd	5000	Raw	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
LRRsd	5000	Raw	Duplications	All	27016	4037	31722	0.46	0.87	0.54	0.13	0.602	0.633	0.43
LRRsd	5000	Raw	Duplications	Small	21084	3910	30722	0.407	0.844	0.593	0.156	0.549	0.586	0.378
LRRsd	5000	Raw	Duplications	Medium	5371	126	996	0.844	0.977	0.156	0.023	0.905	0.908	0.827
LRRsd	5000	Raw	Duplications	Large	431	0	1	0.998	1	0.002	0	0.999	0.999	0.998
LRRsd	5000	Raw	Duplications	Very Large	126	1	3	0.977	0.992	0.023	0.008	0.984	0.984	0.969
LRRsd	5000	Raw	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
LRRsd	5000	QCd	All	All	26569	1198	199070	0.118	0.957	0.882	0.043	0.21	0.336	0.117
LRRsd	5000	QCd	All	Small	17932	1105	195914	0.084	0.942	0.916	0.058	0.154	0.281	0.083
LRRsd	5000	QCd	All	Medium	8008	93	3084	0.722	0.989	0.278	0.011	0.834	0.845	0.716
LRRsd	5000	QCd	All	Large	492	0	45	0.916	1	0.084	0	0.956	0.957	0.916
LRRsd	5000	QCd	All	Very Large	125	0	27	0.822	1	0.178	0	0.903	0.907	0.822
LRRsd	5000	QCd	All	Ultra Large	12	0	0	1	1	0	0	1	1	1
LRRsd	5000	QCd	Deletions	All	14020	407	154573	0.083	0.972	0.917	0.028	0.153	0.284	0.083
LRRsd	5000	QCd	Deletions	Small	10139	376	153087	0.062	0.964	0.938	0.036	0.117	0.245	0.062
LRRsd	5000	QCd	Deletions	Medium	3706	31	1469	0.716	0.992	0.284	0.008	0.832	0.843	0.712
LRRsd	5000	QCd	Deletions	Large	119	0	17	0.875	1	0.125	0	0.933	0.935	0.875
LRRsd	5000	QCd	Deletions	Very Large	47	0	0	1	1	0	0	1	1	1
LRRsd	5000	QCd	Deletions	Ultra Large	9	0	0	1	1	0	0	1	1	1
LRRsd	5000	QCd	Duplications	All	12549	791	44497	0.22	0.941	0.78	0.059	0.357	0.455	0.217
LRRsd	5000	QCd	Duplications	Small	7793	729	42827	0.154	0.914	0.846	0.086	0.264	0.375	0.152
LRRsd	5000	QCd	Duplications	Medium	4302	62	1615	0.727	0.986	0.273	0.014	0.837	0.847	0.72
LRRsd	5000	QCd	Duplications	Large	373	0	28	0.93	1	0.07	0	0.964	0.964	0.93
LRRsd	5000	QCd	Duplications	Very Large	78	0	27	0.743	1	0.257	0	0.852	0.862	0.743
LRRsd	5000	QCd	Duplications	Ultra Large	3	0	0	1	1	0	0	1	1	1
LRRsd	10000	Raw	All	All	73993	8552	135334	0.353	0.896	0.647	0.104	0.507	0.563	0.34
LRRsd	10000	Raw	All	Small	63456	8356	133348	0.322	0.884	0.678	0.116	0.472	0.534	0.309
LRRsd	10000	Raw	All	Medium	9742	193	1977	0.831	0.981	0.169	0.019	0.9	0.903	0.818
LRRsd	10000	Raw	All	Large	606	1	5	0.992	0.998	0.008	0.002	0.995	0.995	0.99
LRRsd	10000	Raw	All	Very Large	175	2	4	0.978	0.989	0.022	0.011	0.983	0.983	0.967
LRRsd	10000	Raw	All	Ultra Large	14	0	0	1	1	0	0	1	1	1
LRRsd	10000	Raw	Deletions	All	45506	3845	105629	0.301	0.922	0.699	0.078	0.454	0.527	0.294
LRRsd	10000	Raw	Deletions	Small	41090	3761	104589	0.282	0.916	0.718	0.084	0.431	0.508	0.275
LRRsd	10000	Raw	Deletions	Medium	4214	83	1037	0.803	0.981	0.197	0.019	0.883	0.887	0.79
LRRsd	10000	Raw	Deletions	Large	143	1	3	0.979	0.993	0.021	0.007	0.986	0.986	0.973
LRRsd	10000	Raw	Deletions	Very Large	49	0	0	1	1	0	0	1	1	1
LRRsd	10000	Raw	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
LRRsd	10000	Raw	Duplications	All	28487	4707	29705	0.49	0.858	0.51	0.142	0.623	0.648	0.453
LRRsd	10000	Raw	Duplications	Small	22366	4595	28759	0.437	0.83	0.563	0.17	0.573	0.602	0.401
LRRsd	10000	Raw	Duplications	Medium	5528	110	940	0.855	0.98	0.145	0.02	0.913	0.915	0.84
LRRsd	10000	Raw	Duplications	Large	463	0	2	0.996	1	0.004	0	0.998	0.998	0.996
LRRsd	10000	Raw	Duplications	Very Large	126	2	4	0.969	0.984	0.031	0.016	0.977	0.977	0.955
LRRsd	10000	Raw	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
LRRsd	10000	QCd	All	All	28376	1509	194289	0.127	0.95	0.873	0.05	0.225	0.348	0.127
LRRsd	10000	QCd	All	Small	19800	1422	191200	0.094	0.933	0.906	0.067	0.171	0.296	0.093
LRRsd	10000	QCd	All	Medium	7916	86	3025	0.724	0.989	0.276	0.011	0.836	0.846	0.718
LRRsd	10000	QCd	All	Large	523	1	38	0.932	0.998	0.068	0.002	0.964	0.965	0.931
LRRsd	10000	QCd	All	Very Large	124	0	26	0.827	1	0.173	0	0.905	0.909	0.827
LRRsd	10000	QCd	All	Ultra Large	13	0	0	1	1	0	0	1	1	1
LRRsd	10000	QCd	Deletions	All	15286	688	150437	0.092	0.957	0.908	0.043	0.168	0.297	0.092
LRRsd	10000	QCd	Deletions	Small	11574	647	148996	0.072	0.947	0.928	0.053	0.134	0.261	0.072
LRRsd	10000	QCd	Deletions	Medium	3530	40	1430	0.712	0.989	0.288	0.011	0.828	0.839	0.706
LRRsd	10000	QCd	Deletions	Large	126	1	11	0.92	0.992	0.08	0.008	0.955	0.955	0.913
LRRsd	10000	QCd	Deletions	Very Large	47	0	0	1	1	0	0	1	1	1
LRRsd	10000	QCd	Deletions	Ultra Large	9	0	0	1	1	0	0	1	1	1
LRRsd	10000	QCd	Duplications	All	13090	821	43852	0.23	0.941	0.77	0.059	0.369	0.465	0.227
LRRsd	10000	QCd	Duplications	Small	8226	775	42204	0.163	0.914	0.837	0.086	0.277	0.386	0.161
LRRsd	10000	QCd	Duplications	Medium	4386	46	1595	0.733	0.99	0.267	0.01	0.842	0.852	0.728
LRRsd	10000	QCd	Duplications	Large	397	0	27	0.936	1	0.064	0	0.967	0.968	0.936
LRRsd	10000	QCd	Duplications	Very Large	77	0	26	0.748	1	0.252	0	0.856	0.865	0.748
LRRsd	10000	QCd	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
LRRsd	50000	Raw	All	All	82591	10853	120869	0.406	0.884	0.594	0.116	0.556	0.599	0.385
LRRsd	50000	Raw	All	Small	71581	10456	119256	0.375	0.873	0.625	0.127	0.525	0.572	0.356
LRRsd	50000	Raw	All	Medium	10313	396	1600	0.866	0.963	0.134	0.037	0.912	0.913	0.838
LRRsd	50000	Raw	All	Large	503	0	8	0.984	1	0.016	0	0.992	0.992	0.984
LRRsd	50000	Raw	All	Very Large	178	0	5	0.973	1	0.027	0	0.986	0.986	0.973
LRRsd	50000	Raw	All	Ultra Large	16	1	0	1	0.941	0	0.059	0.97	0.97	0.941
LRRsd	50000	Raw	Deletions	All	52850	5277	92999	0.362	0.909	0.638	0.091	0.518	0.574	0.35
LRRsd	50000	Raw	Deletions	Small	48379	5090	92153	0.344	0.905	0.656	0.095	0.499	0.558	0.332
LRRsd	50000	Raw	Deletions	Medium	4297	187	844	0.836	0.958	0.164	0.042	0.893	0.895	0.806
LRRsd	50000	Raw	Deletions	Large	116	0	2	0.983	1	0.017	0	0.991	0.991	0.983
LRRsd	50000	Raw	Deletions	Very Large	48	0	0	1	1	0	0	1	1	1
LRRsd	50000	Raw	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
LRRsd	50000	Raw	Duplications	All	29741	5576	27870	0.516	0.842	0.484	0.158	0.64	0.659	0.471
LRRsd	50000	Raw	Duplications	Small	23202	5366	27103	0.461	0.812	0.539	0.188	0.588	0.612	0.417
LRRsd	50000	Raw	Duplications	Medium	6016	209	756	0.888	0.966	0.112	0.034	0.926	0.927	0.862
LRRsd	50000	Raw	Duplications	Large	387	0	6	0.985	1	0.015	0	0.992	0.992	0.985
LRRsd	50000	Raw	Duplications	Very Large	130	0	5	0.963	1	0.037	0	0.981	0.981	0.963
LRRsd	50000	Raw	Duplications	Ultra Large	6	1	0	1	0.857	0	0.143	0.923	0.926	0.857
LRRsd	50000	QCd	All	All	28898	2528	196401	0.128	0.92	0.872	0.08	0.225	0.343	0.127
LRRsd	50000	QCd	All	Small	20236	2334	193531	0.095	0.897	0.905	0.103	0.171	0.291	0.094
LRRsd	50000	QCd	All	Medium	8084	194	2811	0.742	0.977	0.258	0.023	0.843	0.851	0.729
LRRsd	50000	QCd	All	Large	440	0	32	0.932	1	0.068	0	0.965	0.966	0.932
LRRsd	50000	QCd	All	Very Large	125	0	27	0.822	1	0.178	0	0.903	0.907	0.822
LRRsd	50000	QCd	All	Ultra Large	13	0	0	1	1	0	0	1	1	1
LRRsd	50000	QCd	Deletions	All	15387	1168	152105	0.092	0.929	0.908	0.071	0.167	0.292	0.091
LRRsd	50000	QCd	Deletions	Small	11777	1078	150701	0.072	0.916	0.928	0.084	0.134	0.258	0.072
LRRsd	50000	QCd	Deletions	Medium	3452	90	1395	0.712	0.975	0.288	0.025	0.823	0.833	0.699
LRRsd	50000	QCd	Deletions	Large	104	0	9	0.92	1	0.08	0	0.959	0.959	0.92
LRRsd	50000	QCd	Deletions	Very Large	45	0	0	1	1	0	0	1	1	1
LRRsd	50000	QCd	Deletions	Ultra Large	9	0	0	1	1	0	0	1	1	1
LRRsd	50000	QCd	Duplications	All	13511	1360	44296	0.234	0.909	0.766	0.091	0.372	0.461	0.228
LRRsd	50000	QCd	Duplications	Small	8459	1256	42830	0.165	0.871	0.835	0.129	0.277	0.379	0.161
LRRsd	50000	QCd	Duplications	Medium	4632	104	1416	0.766	0.978	0.234	0.022	0.859	0.865	0.753
LRRsd	50000	QCd	Duplications	Large	336	0	23	0.936	1	0.064	0	0.967	0.967	0.936
LRRsd	50000	QCd	Duplications	Very Large	80	0	27	0.748	1	0.252	0	0.856	0.865	0.748
LRRsd	50000	QCd	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
LRRsd	100000	Raw	All	All	85852	13991	115882	0.426	0.86	0.574	0.14	0.569	0.605	0.398
LRRsd	100000	Raw	All	Small	74514	13458	114326	0.395	0.847	0.605	0.153	0.538	0.578	0.368
LRRsd	100000	Raw	All	Medium	10633	530	1547	0.873	0.953	0.127	0.047	0.911	0.912	0.837
LRRsd	100000	Raw	All	Large	501	1	5	0.99	0.998	0.01	0.002	0.994	0.994	0.988
LRRsd	100000	Raw	All	Very Large	181	0	4	0.978	1	0.022	0	0.989	0.989	0.978
LRRsd	100000	Raw	All	Ultra Large	23	2	0	1	0.92	0	0.08	0.958	0.959	0.92
LRRsd	100000	Raw	Deletions	All	55188	6803	88906	0.383	0.89	0.617	0.11	0.536	0.584	0.366
LRRsd	100000	Raw	Deletions	Small	50577	6540	88027	0.365	0.885	0.635	0.115	0.517	0.568	0.348
LRRsd	100000	Raw	Deletions	Medium	4420	263	879	0.834	0.944	0.166	0.056	0.886	0.887	0.795
LRRsd	100000	Raw	Deletions	Large	133	0	0	1	1	0	0	1	1	1
LRRsd	100000	Raw	Deletions	Very Large	47	0	0	1	1	0	0	1	1	1
LRRsd	100000	Raw	Deletions	Ultra Large	11	0	0	1	1	0	0	1	1	1
LRRsd	100000	Raw	Duplications	All	30664	7188	26976	0.532	0.81	0.468	0.19	0.642	0.656	0.473
LRRsd	100000	Raw	Duplications	Small	23937	6918	26299	0.476	0.776	0.524	0.224	0.59	0.608	0.419
LRRsd	100000	Raw	Duplications	Medium	6213	267	668	0.903	0.959	0.097	0.041	0.93	0.93	0.869
LRRsd	100000	Raw	Duplications	Large	368	1	5	0.987	0.997	0.013	0.003	0.992	0.992	0.984
LRRsd	100000	Raw	Duplications	Very Large	134	0	4	0.971	1	0.029	0	0.985	0.985	0.971
LRRsd	100000	Raw	Duplications	Ultra Large	12	2	0	1	0.857	0	0.143	0.923	0.926	0.857
LRRsd	100000	QCd	All	All	29785	3189	194520	0.133	0.903	0.867	0.097	0.232	0.346	0.131
LRRsd	100000	QCd	All	Small	20673	2871	191807	0.097	0.878	0.903	0.122	0.175	0.292	0.096
LRRsd	100000	QCd	All	Medium	8522	317	2657	0.762	0.964	0.238	0.036	0.851	0.857	0.741
LRRsd	100000	QCd	All	Large	437	1	29	0.938	0.998	0.062	0.002	0.967	0.967	0.936
LRRsd	100000	QCd	All	Very Large	132	0	27	0.83	1	0.17	0	0.907	0.911	0.83
LRRsd	100000	QCd	All	Ultra Large	21	0	0	1	1	0	0	1	1	1
LRRsd	100000	QCd	Deletions	All	15873	1302	150928	0.095	0.924	0.905	0.076	0.173	0.297	0.094
LRRsd	100000	QCd	Deletions	Small	12060	1169	149575	0.075	0.912	0.925	0.088	0.138	0.261	0.074
LRRsd	100000	QCd	Deletions	Medium	3640	133	1350	0.729	0.965	0.271	0.035	0.831	0.839	0.711
LRRsd	100000	QCd	Deletions	Large	117	0	3	0.975	1	0.025	0	0.987	0.987	0.975
LRRsd	100000	QCd	Deletions	Very Large	45	0	0	1	1	0	0	1	1	1
LRRsd	100000	QCd	Deletions	Ultra Large	11	0	0	1	1	0	0	1	1	1
LRRsd	100000	QCd	Duplications	All	13912	1887	43592	0.242	0.881	0.758	0.119	0.38	0.462	0.234
LRRsd	100000	QCd	Duplications	Small	8613	1702	42232	0.169	0.835	0.831	0.165	0.282	0.376	0.164
LRRsd	100000	QCd	Duplications	Medium	4882	184	1307	0.789	0.964	0.211	0.036	0.868	0.872	0.766
LRRsd	100000	QCd	Duplications	Large	320	1	26	0.925	0.997	0.075	0.003	0.96	0.96	0.922
LRRsd	100000	QCd	Duplications	Very Large	87	0	27	0.763	1	0.237	0	0.866	0.874	0.763
LRRsd	100000	QCd	Duplications	Ultra Large	10	0	0	1	1	0	0	1	1	1
LRRsd	500000	Raw	All	All	108285	17420	88835	0.549	0.861	0.451	0.139	0.671	0.688	0.505
LRRsd	500000	Raw	All	Small	95349	16503	87346	0.522	0.852	0.478	0.148	0.647	0.667	0.479
LRRsd	500000	Raw	All	Medium	12223	914	1480	0.892	0.93	0.108	0.07	0.911	0.911	0.836
LRRsd	500000	Raw	All	Large	508	1	7	0.986	0.998	0.014	0.002	0.992	0.992	0.984
LRRsd	500000	Raw	All	Very Large	188	0	2	0.989	1	0.011	0	0.995	0.995	0.989
LRRsd	500000	Raw	All	Ultra Large	17	2	0	1	0.895	0	0.105	0.944	0.946	0.895
LRRsd	500000	Raw	Deletions	All	76730	9829	63091	0.549	0.886	0.451	0.114	0.678	0.697	0.513
LRRsd	500000	Raw	Deletions	Small	70838	9398	62324	0.532	0.883	0.468	0.117	0.664	0.685	0.497
LRRsd	500000	Raw	Deletions	Medium	5711	431	763	0.882	0.93	0.118	0.07	0.905	0.906	0.827
LRRsd	500000	Raw	Deletions	Large	121	0	4	0.968	1	0.032	0	0.984	0.984	0.968
LRRsd	500000	Raw	Deletions	Very Large	50	0	0	1	1	0	0	1	1	1
LRRsd	500000	Raw	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
LRRsd	500000	Raw	Duplications	All	31555	7591	25744	0.551	0.806	0.449	0.194	0.654	0.666	0.486
LRRsd	500000	Raw	Duplications	Small	24511	7105	25022	0.495	0.775	0.505	0.225	0.604	0.619	0.433
LRRsd	500000	Raw	Duplications	Medium	6512	483	717	0.901	0.931	0.099	0.069	0.916	0.916	0.844
LRRsd	500000	Raw	Duplications	Large	387	1	3	0.992	0.997	0.008	0.003	0.995	0.995	0.99
LRRsd	500000	Raw	Duplications	Very Large	138	0	2	0.986	1	0.014	0	0.993	0.993	0.986
LRRsd	500000	Raw	Duplications	Ultra Large	7	2	0	1	0.778	0	0.222	0.875	0.882	0.778
LRRsd	500000	QCd	All	All	33536	4360	184264	0.154	0.885	0.846	0.115	0.262	0.369	0.151
LRRsd	500000	QCd	All	Small	23364	3896	181641	0.114	0.857	0.886	0.143	0.201	0.313	0.112
LRRsd	500000	QCd	All	Medium	9573	463	2566	0.789	0.954	0.211	0.046	0.863	0.867	0.76
LRRsd	500000	QCd	All	Large	453	1	33	0.932	0.998	0.068	0.002	0.964	0.964	0.93
LRRsd	500000	QCd	All	Very Large	130	0	24	0.844	1	0.156	0	0.915	0.919	0.844
LRRsd	500000	QCd	All	Ultra Large	16	0	0	1	1	0	0	1	1	1
LRRsd	500000	QCd	Deletions	All	19225	1938	141990	0.119	0.908	0.881	0.092	0.211	0.329	0.118
LRRsd	500000	QCd	Deletions	Small	14549	1803	140771	0.094	0.89	0.906	0.11	0.169	0.289	0.093
LRRsd	500000	QCd	Deletions	Medium	4512	135	1209	0.789	0.971	0.211	0.029	0.87	0.875	0.77
LRRsd	500000	QCd	Deletions	Large	108	0	10	0.915	1	0.085	0	0.956	0.957	0.915
LRRsd	500000	QCd	Deletions	Very Large	46	0	0	1	1	0	0	1	1	1
LRRsd	500000	QCd	Deletions	Ultra Large	10	0	0	1	1	0	0	1	1	1
LRRsd	500000	QCd	Duplications	All	14311	2422	42274	0.253	0.855	0.747	0.145	0.39	0.465	0.243
LRRsd	500000	QCd	Duplications	Small	8815	2093	40870	0.177	0.808	0.823	0.192	0.291	0.379	0.17
LRRsd	500000	QCd	Duplications	Medium	5061	328	1357	0.789	0.939	0.211	0.061	0.857	0.861	0.75
LRRsd	500000	QCd	Duplications	Large	345	1	23	0.938	0.997	0.062	0.003	0.966	0.967	0.935
LRRsd	500000	QCd	Duplications	Very Large	84	0	24	0.778	1	0.222	0	0.875	0.882	0.778
LRRsd	500000	QCd	Duplications	Ultra Large	6	0	0	1	1	0	0	1	1	1
LRRsd	1000000	Raw	All	All	119712	18987	78351	0.604	0.863	0.396	0.137	0.711	0.722	0.552
LRRsd	1000000	Raw	All	Small	107040	18271	76875	0.582	0.854	0.418	0.146	0.692	0.705	0.529
LRRsd	1000000	Raw	All	Medium	11912	713	1465	0.89	0.944	0.11	0.056	0.916	0.917	0.845
LRRsd	1000000	Raw	All	Large	549	1	9	0.984	0.998	0.016	0.002	0.991	0.991	0.982
LRRsd	1000000	Raw	All	Very Large	198	2	2	0.99	0.99	0.01	0.01	0.99	0.99	0.98
LRRsd	1000000	Raw	All	Ultra Large	13	0	0	1	1	0	0	1	1	1
LRRsd	1000000	Raw	Deletions	All	88084	11237	52867	0.625	0.887	0.375	0.113	0.733	0.744	0.579
LRRsd	1000000	Raw	Deletions	Small	82278	10985	52132	0.612	0.882	0.388	0.118	0.723	0.735	0.566
LRRsd	1000000	Raw	Deletions	Medium	5619	251	731	0.885	0.957	0.115	0.043	0.92	0.92	0.851
LRRsd	1000000	Raw	Deletions	Large	127	1	4	0.969	0.992	0.031	0.008	0.981	0.981	0.962
LRRsd	1000000	Raw	Deletions	Very Large	51	0	0	1	1	0	0	1	1	1
LRRsd	1000000	Raw	Deletions	Ultra Large	9	0	0	1	1	0	0	1	1	1
LRRsd	1000000	Raw	Duplications	All	31628	7750	25484	0.554	0.803	0.446	0.197	0.656	0.667	0.488
LRRsd	1000000	Raw	Duplications	Small	24762	7286	24743	0.5	0.773	0.5	0.227	0.607	0.622	0.436
LRRsd	1000000	Raw	Duplications	Medium	6293	462	734	0.896	0.932	0.104	0.068	0.913	0.913	0.84
LRRsd	1000000	Raw	Duplications	Large	422	0	5	0.988	1	0.012	0	0.994	0.994	0.988
LRRsd	1000000	Raw	Duplications	Very Large	147	2	2	0.987	0.987	0.013	0.013	0.987	0.987	0.974
LRRsd	1000000	Raw	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
LRRsd	1000000	QCd	All	All	34351	4063	183092	0.158	0.894	0.842	0.106	0.269	0.376	0.155
LRRsd	1000000	QCd	All	Small	24319	3628	180507	0.119	0.87	0.881	0.13	0.209	0.321	0.117
LRRsd	1000000	QCd	All	Medium	9387	434	2527	0.788	0.956	0.212	0.044	0.864	0.868	0.76
LRRsd	1000000	QCd	All	Large	495	1	33	0.938	0.998	0.062	0.002	0.967	0.967	0.936
LRRsd	1000000	QCd	All	Very Large	137	0	25	0.846	1	0.154	0	0.916	0.92	0.846
LRRsd	1000000	QCd	All	Ultra Large	13	0	0	1	1	0	0	1	1	1
LRRsd	1000000	QCd	Deletions	All	20206	1931	140686	0.126	0.913	0.874	0.087	0.221	0.339	0.124
LRRsd	1000000	QCd	Deletions	Small	15523	1785	139528	0.1	0.897	0.9	0.103	0.18	0.3	0.099
LRRsd	1000000	QCd	Deletions	Medium	4510	145	1150	0.797	0.969	0.203	0.031	0.874	0.879	0.777
LRRsd	1000000	QCd	Deletions	Large	115	1	8	0.935	0.991	0.065	0.009	0.962	0.963	0.927
LRRsd	1000000	QCd	Deletions	Very Large	49	0	0	1	1	0	0	1	1	1
LRRsd	1000000	QCd	Deletions	Ultra Large	9	0	0	1	1	0	0	1	1	1
LRRsd	1000000	QCd	Duplications	All	14145	2132	42406	0.25	0.869	0.75	0.131	0.388	0.466	0.241
LRRsd	1000000	QCd	Duplications	Small	8796	1843	40979	0.177	0.827	0.823	0.173	0.291	0.382	0.17
LRRsd	1000000	QCd	Duplications	Medium	4877	289	1377	0.78	0.944	0.22	0.056	0.854	0.858	0.745
LRRsd	1000000	QCd	Duplications	Large	380	0	25	0.938	1	0.062	0	0.968	0.969	0.938
LRRsd	1000000	QCd	Duplications	Very Large	88	0	25	0.779	1	0.221	0	0.876	0.882	0.779
LRRsd	1000000	QCd	Duplications	Ultra Large	4	0	0	1	1	0	0	1	1	1
LRRsd	5000000	Raw	All	All	135557	23233	64520	0.678	0.854	0.322	0.146	0.755	0.761	0.607
